tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
kssd	sample_133	1.2967719999999996	108.00002099999998	0.11283500000000003	0.9821428571428571	0.9322033898305084	0.9565217391304348	55.0	4.0	1.0	59.0	0.9166666666666666	3.829929427555658	0.9392751091176033	0.0567253769835784
kssd	sample_134	1.2974209999999997	131.00001399999996	0.14499800000000002	0.9830508474576272	0.9354838709677419	0.9586776859504132	58.0	4.0	1.0	62.0	0.9206349206349206	3.8828689412866204	0.9408147588691124	0.07352877042987034
kssd	sample_135	1.3145319999999998	122.00000599999997	0.15376600000000004	0.9642857142857143	0.9310344827586207	0.9473684210526316	54.0	4.0	2.0	58.0	0.9	3.8524565890654703	0.9487774065685114	0.07792714582693511
kssd	sample_136	1.3253609999999982	128.00002099999995	0.11783799999999996	0.9642857142857143	0.9310344827586207	0.9473684210526316	54.0	4.0	2.0	58.0	0.9	3.886218958869625	0.9570923539071298	0.059378051717830525
kssd	sample_137	1.235209000000004	130.00001299999997	0.10992800000000004	0.9649122807017544	0.9322033898305084	0.9482758620689654	55.0	4.0	2.0	59.0	0.9016393442622951	3.8583154065362057	0.9462366586731993	0.055935032158267534
kssd	sample_138	1.3070850000000014	121.00002599999993	0.09759800000000003	0.9661016949152542	0.9344262295081968	0.95	57.0	4.0	2.0	61.0	0.9047619047619048	3.896925301163916	0.9479554542225246	0.04913082962327562
kssd	sample_139	1.4324990000000015	141.00002999999992	0.139111	0.9827586206896551	0.9344262295081968	0.9579831932773109	57.0	4.0	1.0	61.0	0.9193548387096774	3.8346195825856206	0.9327991345112105	0.0707880977521086
kssd	sample_14	1.3851069999999992	110.00001999999995	0.14749	0.9821428571428571	0.9322033898305084	0.9565217391304348	55.0	4.0	1.0	59.0	0.9166666666666666	3.817561891190582	0.9362420195297786	0.07441953869876562
kssd	sample_140	1.3184110000000004	123.00001099999997	0.11452400000000004	0.9818181818181818	0.9310344827586207	0.9557522123893805	54.0	4.0	1.0	58.0	0.9152542372881356	3.8131169586088083	0.9390888995867651	0.05781500047958725
kssd	sample_120	1.324255000000001	122.00000799999998	0.14968400000000007	0.9649122807017544	0.9322033898305084	0.9482758620689654	55.0	4.0	2.0	59.0	0.9016393442622951	3.862499515379476	0.947262794889195	0.07614050008850945
