tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
kssd	sample_199	1.7231639999999993	163.00001299999997	0.12219599999999996	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.123244320549188	0.7657985129629926	0.06109806109806108
kssd	sample_2	1.621995	152.00000999999997	0.168442	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.3122599979692855	0.8339715080790532	0.084221
kssd	sample_20	1.6233090000000001	163.00001599999996	0.17788199999999996	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.2594661470792805	0.8149301513619428	0.08894099999999998
kssd	sample_21	1.4643230000000016	142.00001899999995	0.15214000000000003	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.3675899044811444	0.8539275535134304	0.07606992393007608
kssd	sample_22	1.6021640000000001	136.00002499999994	0.177376	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.4287995236325615	0.8760042570145433	0.08868791131208868
kssd	sample_23	1.5074809999999976	152.00000899999998	0.14944800000000005	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.257755175439227	0.8143130487868911	0.07472400000000003
kssd	sample_24	1.432383000000002	139.00001299999997	0.15263500000000005	0.9333333333333333	0.9333333333333333	0.9333333333333333	14.0	1.0	1.0	15.0	0.875	2.215610178241621	0.8181569814842575	0.07631753815876909
kssd	sample_25	1.6608750000000003	125.00000399999999	0.15984400000000004	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.270550135000886	0.8189278549638862	0.079922
kssd	sample_26	1.6927640000000008	161.00001399999996	0.170274	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.2916755782364517	0.8265472480120192	0.08513691486308514
kssd	sample_27	1.625017	147.00002299999997	0.10960900000000005	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.237885735755949	0.8071466632628143	0.05480452740226372
kssd	sample_28	1.6492119999999992	141.000002	0.137083	1.0	0.9333333333333333	0.9655172413793104	14.0	1.0	0.0	15.0	0.9333333333333333	2.214185499278017	0.8176308911765433	0.06854153427076713
kssd	sample_29	1.4306750000000004	167.000002	0.139166	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.34964845953904	0.8474565451023413	0.06958293041706959
kssd	sample_30	1.5714180000000002	174.00000699999998	0.09065899999999996	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.2002378252604493	0.793568049819892	0.045329522664761306
kssd	sample_54	1.717120000000002	126.00001999999998	0.19544300000000003	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.3008530229888025	0.8298573115200814	0.09772145113927443
kssd	sample_55	1.4786770000000002	160.00002299999994	0.11407599999999997	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.3000785176653658	0.8295779677727654	0.05703794296205703
kssd	sample_56	1.7622040000000008	153.00001899999995	0.13786200000000004	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.144499261068639	0.773464612283443	0.06893093106906895
